trip_id,source_area_type,destination_area_type,distance_km,duration_min,traffic_level,time_of_day,day_type,weather,vehicle_type,peak_hour,transfer_count,walking_distance_m,route_type,estimated_fare
SCV20004001,metro_station,office_area,9.13,44.60,medium,morning,weekday,clear,uber,yes,0,28,direct,541.27
SCV20004002,residential,office_area,5.18,76.80,high,evening,weekday,clear,rapido,yes,2,784,multimodal,189.59
SCV20004003,residential,office_area,9.25,73.50,high,evening,weekday,clear,ola,yes,0,68,direct,659.00
SCV20004004,residential,office_area,8.45,40.90,medium,evening,weekday,clear,auto,yes,0,64,direct,229.23
SCV20004005,commercial,shopping_area,7.57,47.40,medium,morning,weekday,clear,auto,yes,0,133,direct,224.54
SCV20004006,metro_station,residential,5.55,56.20,high,evening,weekday,cloudy,ola,yes,0,28,direct,493.38
SCV20004007,college_area,office_area,9.10,51.70,medium,evening,weekday,clear,ola,no,0,55,direct,372.65
SCV20004008,residential,office_area,11.26,76.80,medium,morning,weekday,cloudy,metro,no,1,1114,multimodal,43.26
SCV20004009,commercial,shopping_area,8.22,86.70,medium,evening,weekday,cloudy,bus,yes,2,1166,multimodal,32.74
SCV20004010,college_area,metro_station,2.44,21.50,medium,evening,weekday,cloudy,auto,yes,0,0,direct,105.64
SCV20004011,metro_station,shopping_area,5.42,38.10,medium,evening,weekday,clear,auto,no,0,0,direct,154.25
SCV20004012,metro_station,commercial,3.75,40.90,high,evening,weekday,clear,rapido,yes,0,0,direct,143.93
SCV20004013,commercial,shopping_area,3.98,26.10,low,afternoon,weekday,clear,uber,no,1,128,direct,239.45
SCV20004014,residential,metro_station,6.13,57.30,medium,evening,weekday,clear,auto,yes,2,1048,multimodal,250.61
SCV20004015,college_area,commercial,4.75,39.20,medium,morning,weekday,clear,ola,yes,0,44,direct,298.32
SCV20004016,residential,office_area,13.48,43.50,low,afternoon,weekday,clear,ola,no,0,102,direct,387.22
SCV20004017,commercial,metro_station,5.41,54.70,medium,evening,weekday,clear,bus,yes,1,354,multimodal,24.38
SCV20004018,commercial,residential,6.88,74.30,medium,morning,weekday,clear,metro,yes,2,1899,multimodal,29.57
SCV20004019,metro_station,shopping_area,9.00,51.20,low,morning,weekend,clear,rapido,no,2,1595,multimodal,143.96
SCV20004020,commercial,metro_station,6.79,55.50,medium,evening,weekday,cloudy,auto,no,0,0,direct,208.12
SCV20004021,metro_station,commercial,8.73,45.40,medium,evening,weekday,clear,ola,no,0,128,direct,343.22
SCV20004022,metro_station,commercial,6.22,26.90,low,afternoon,weekday,clear,bus,no,0,167,direct,15.62
SCV20004023,metro_station,shopping_area,3.40,33.50,medium,evening,weekday,cloudy,bus,yes,0,250,direct,26.72
SCV20004024,college_area,residential,4.50,24.90,medium,afternoon,weekday,clear,ola,yes,0,37,direct,256.89
SCV20004025,residential,commercial,11.59,49.40,medium,afternoon,weekday,rainy,ola,yes,0,136,direct,530.35
SCV20004026,commercial,metro_station,7.36,36.60,medium,morning,weekday,clear,uber,yes,0,132,direct,445.94
SCV20004027,airport,commercial,30.61,104.10,medium,afternoon,weekday,cloudy,metro,yes,0,184,direct,64.43
SCV20004028,commercial,shopping_area,1.70,15.70,medium,afternoon,weekday,clear,ola,yes,0,185,direct,160.49
SCV20004029,residential,commercial,11.08,36.20,low,night,weekday,cloudy,auto,no,0,88,direct,240.43
SCV20004030,metro_station,office_area,5.54,26.70,medium,morning,weekday,clear,auto,yes,0,35,direct,155.78
SCV20004031,metro_station,commercial,6.81,45.40,low,night,weekend,clear,metro,no,1,1134,multimodal,17.68
SCV20004032,college_area,office_area,11.83,76.70,medium,evening,weekday,clear,rapido,yes,1,453,multimodal,200.02
SCV20004033,commercial,office_area,8.78,29.60,low,night,weekend,cloudy,uber,no,0,98,direct,393.96
SCV20004034,residential,metro_station,4.10,47.90,medium,afternoon,weekday,clear,bus,no,1,1110,multimodal,34.82
SCV20004035,airport,metro_station,24.80,150.00,high,evening,weekend,clear,auto,yes,0,101,direct,932.07
SCV20004036,metro_station,shopping_area,4.64,23.80,medium,afternoon,weekday,cloudy,rapido,yes,0,88,direct,88.94
SCV20004037,metro_station,residential,3.44,28.50,medium,evening,weekday,clear,metro,yes,0,171,direct,25.37
SCV20004038,airport,commercial,14.73,94.30,medium,evening,weekend,clear,metro,yes,1,818,multimodal,33.94
SCV20004039,commercial,residential,3.13,53.90,low,evening,weekend,clear,bus,no,2,1549,multimodal,38.14
SCV20004040,commercial,residential,7.66,30.20,medium,morning,weekday,clear,uber,yes,0,171,direct,436.80
SCV20004041,college_area,office_area,8.89,36.90,medium,morning,weekday,clear,uber,yes,0,96,direct,468.44
SCV20004042,residential,metro_station,4.78,25.90,medium,morning,weekday,clear,rapido,yes,0,131,direct,88.35
SCV20004043,commercial,shopping_area,6.59,27.30,medium,afternoon,weekday,rainy,uber,no,0,4,direct,409.23
SCV20004044,metro_station,commercial,3.84,34.90,medium,morning,weekday,cloudy,uber,yes,0,90,direct,342.26
SCV20004045,commercial,shopping_area,6.24,55.00,high,evening,weekday,clear,uber,yes,0,117,direct,601.60
SCV20004046,commercial,residential,9.42,39.30,medium,afternoon,weekday,clear,rapido,yes,0,190,direct,150.83
SCV20004047,metro_station,shopping_area,8.39,52.20,medium,morning,weekday,clear,metro,yes,1,886,multimodal,10.00
SCV20004048,residential,commercial,7.81,37.20,medium,evening,weekend,clear,ola,no,0,136,direct,340.42
SCV20004049,commercial,residential,6.17,22.60,low,night,weekday,clear,rapido,no,0,151,direct,90.43
SCV20004050,college_area,commercial,8.83,49.40,medium,evening,weekend,cloudy,ola,no,0,0,direct,367.30
SCV20004051,residential,commercial,7.26,30.40,medium,morning,weekday,cloudy,uber,yes,0,62,direct,419.92
SCV20004052,residential,metro_station,5.75,22.30,low,morning,weekend,clear,uber,no,0,0,direct,285.83
SCV20004053,commercial,residential,10.47,29.60,low,night,weekday,cloudy,auto,no,0,17,direct,210.62
SCV20004054,college_area,residential,8.74,22.90,low,afternoon,weekday,clear,ola,yes,0,0,direct,301.52
SCV20004055,metro_station,shopping_area,4.11,34.10,medium,evening,weekend,clear,auto,yes,0,92,direct,112.72
SCV20004056,metro_station,shopping_area,5.63,27.70,low,afternoon,weekend,clear,uber,yes,0,29,direct,331.28
SCV20004057,commercial,shopping_area,7.73,73.50,high,evening,weekday,cloudy,ola,yes,0,55,direct,647.66
SCV20004058,commercial,shopping_area,4.18,14.60,low,afternoon,weekday,clear,auto,no,0,140,direct,92.54
SCV20004059,metro_station,office_area,7.89,63.90,high,morning,weekday,rainy,auto,yes,0,56,direct,331.41
SCV20004060,residential,metro_station,4.07,27.40,medium,morning,weekday,cloudy,ola,no,0,145,direct,233.49
SCV20004061,commercial,shopping_area,8.55,30.00,low,morning,weekend,clear,auto,no,0,73,direct,149.09
SCV20004062,metro_station,commercial,5.52,65.30,medium,afternoon,weekday,cloudy,metro,yes,2,1149,multimodal,31.07
SCV20004063,college_area,metro_station,8.74,67.60,medium,morning,weekday,clear,bus,yes,1,1244,multimodal,34.11
SCV20004064,commercial,metro_station,3.62,22.20,medium,morning,weekday,clear,ola,no,0,51,direct,184.63
SCV20004065,college_area,commercial,7.78,27.20,low,afternoon,weekday,clear,auto,no,0,89,direct,165.64
SCV20004066,metro_station,commercial,6.30,41.10,medium,morning,weekday,clear,ola,yes,0,0,direct,350.04
SCV20004067,metro_station,residential,2.94,17.30,medium,morning,weekday,clear,auto,yes,0,101,direct,109.64
SCV20004068,residential,office_area,9.16,31.40,low,afternoon,weekend,clear,auto,no,1,70,direct,180.73
SCV20004069,residential,office_area,6.94,44.60,medium,morning,weekday,clear,metro,yes,1,170,direct,21.56
SCV20004070,metro_station,residential,4.86,36.40,medium,afternoon,weekday,clear,bus,yes,1,1021,multimodal,31.05
SCV20004071,metro_station,commercial,2.24,20.10,medium,morning,weekday,clear,ola,yes,0,17,direct,177.72
SCV20004072,airport,office_area,28.47,113.50,low,evening,weekend,clear,rapido,no,0,129,direct,357.53
SCV20004073,metro_station,commercial,6.72,51.30,high,morning,weekday,rainy,ola,yes,0,80,direct,549.57
SCV20004074,metro_station,office_area,8.37,55.00,low,night,weekend,cloudy,bus,no,1,975,multimodal,24.00
SCV20004075,commercial,office_area,7.41,46.00,medium,evening,weekday,clear,uber,yes,1,25,direct,598.97
SCV20004076,airport,office_area,32.24,109.90,low,night,weekend,clear,metro,no,1,833,multimodal,22.65
SCV20004077,residential,office_area,8.89,27.80,low,afternoon,weekend,clear,uber,no,0,172,direct,375.57
SCV20004078,residential,metro_station,5.65,41.50,medium,evening,weekday,clear,rapido,yes,1,93,direct,122.66
SCV20004079,commercial,residential,10.88,46.70,medium,afternoon,weekday,clear,auto,yes,0,55,direct,283.45
SCV20004080,metro_station,commercial,1.65,28.90,high,evening,weekday,clear,uber,yes,0,51,direct,286.96
SCV20004081,commercial,metro_station,7.82,69.80,medium,evening,weekday,clear,metro,yes,2,1101,multimodal,26.55
SCV20004082,residential,metro_station,7.88,76.80,high,morning,weekday,cloudy,uber,yes,1,817,multimodal,855.82
SCV20004083,metro_station,office_area,10.66,33.00,low,afternoon,weekday,clear,uber,no,0,41,direct,412.58
SCV20004084,residential,metro_station,6.55,85.20,high,evening,weekday,clear,auto,yes,2,895,multimodal,375.07
SCV20004085,residential,commercial,6.29,48.60,high,evening,weekday,clear,ola,yes,0,0,direct,450.45
SCV20004086,residential,metro_station,8.28,69.10,high,evening,weekday,clear,uber,yes,0,115,direct,798.22
SCV20004087,metro_station,commercial,7.22,37.90,medium,morning,weekday,clear,ola,yes,0,124,direct,363.45
SCV20004088,residential,office_area,11.02,63.70,medium,evening,weekday,clear,ola,yes,0,28,direct,509.73
SCV20004089,commercial,metro_station,7.42,38.00,medium,evening,weekday,cloudy,uber,no,0,35,direct,428.90
SCV20004090,college_area,commercial,5.08,25.00,medium,morning,weekday,clear,bus,yes,0,209,direct,12.19
SCV20004091,commercial,residential,12.33,63.70,medium,evening,weekend,cloudy,rapido,no,0,57,direct,203.99
SCV20004092,residential,office_area,15.07,81.50,medium,morning,weekend,cloudy,auto,no,1,1014,multimodal,384.88
SCV20004093,metro_station,residential,3.34,36.50,high,evening,weekday,rainy,uber,yes,0,44,direct,574.25
SCV20004094,airport,metro_station,28.43,76.40,low,night,weekend,clear,auto,no,0,90,direct,518.80
SCV20004095,metro_station,commercial,5.18,42.80,medium,morning,weekday,clear,metro,yes,0,284,direct,14.75
SCV20004096,metro_station,shopping_area,4.85,44.30,low,afternoon,weekend,clear,metro,no,2,1033,multimodal,15.91
SCV20004097,residential,commercial,7.05,61.90,high,evening,weekday,clear,ola,yes,1,0,direct,505.57
SCV20004098,college_area,residential,7.87,54.20,medium,evening,weekday,clear,metro,yes,1,1347,multimodal,26.44
SCV20004099,commercial,shopping_area,4.07,29.60,medium,morning,weekend,rainy,auto,no,0,197,direct,118.47
SCV20004100,commercial,shopping_area,8.86,71.70,high,evening,weekday,rainy,rapido,yes,0,90,direct,233.36
SCV20004101,residential,metro_station,8.98,56.60,medium,morning,weekday,rainy,auto,yes,1,1371,multimodal,292.78
SCV20004102,residential,metro_station,4.50,26.50,medium,morning,weekday,clear,ola,no,0,70,direct,277.71
SCV20004103,airport,commercial,25.47,70.70,low,night,weekday,cloudy,uber,no,0,62,direct,1015.39
SCV20004104,residential,office_area,8.43,28.50,low,afternoon,weekday,clear,uber,no,0,94,direct,367.47
SCV20004105,commercial,metro_station,3.54,24.80,medium,morning,weekday,cloudy,ola,yes,0,101,direct,241.00
SCV20004106,college_area,residential,9.03,51.60,medium,evening,weekday,clear,ola,yes,0,0,direct,444.23
SCV20004107,residential,metro_station,6.43,101.70,high,evening,weekday,clear,bus,yes,3,2311,multimodal,32.88
SCV20004108,college_area,office_area,6.44,68.80,medium,evening,weekday,cloudy,bus,yes,1,1143,multimodal,10.00
SCV20004109,airport,commercial,17.54,79.10,low,night,weekend,clear,ola,no,2,1493,multimodal,666.41
SCV20004110,residential,commercial,7.16,26.10,low,afternoon,weekend,clear,rapido,no,0,103,direct,102.56
SCV20004111,residential,commercial,8.79,102.80,high,evening,weekday,clear,auto,yes,2,1882,multimodal,413.74
SCV20004112,college_area,residential,8.41,46.00,medium,evening,weekday,clear,uber,yes,0,52,direct,505.96
SCV20004113,commercial,residential,9.96,46.20,medium,morning,weekday,clear,bus,no,0,189,direct,21.80
SCV20004114,residential,metro_station,5.18,16.00,low,night,weekend,clear,uber,no,0,145,direct,252.42
SCV20004115,residential,metro_station,3.74,30.20,medium,evening,weekday,clear,auto,yes,0,100,direct,146.65
SCV20004116,residential,shopping_area,10.21,83.30,high,evening,weekday,cloudy,metro,yes,0,222,direct,40.28
SCV20004117,airport,metro_station,20.55,99.30,low,afternoon,weekday,clear,ola,no,3,1219,multimodal,873.51
SCV20004118,residential,metro_station,5.75,65.40,high,evening,weekday,rainy,uber,yes,0,14,direct,701.49
SCV20004119,commercial,residential,5.10,18.60,low,night,weekend,clear,metro,no,0,159,direct,10.00
SCV20004120,metro_station,residential,7.29,36.60,medium,morning,weekday,clear,ola,yes,0,131,direct,360.65
SCV20004121,metro_station,shopping_area,5.93,38.60,medium,morning,weekday,cloudy,metro,yes,0,69,direct,10.00
SCV20004122,commercial,metro_station,3.10,25.50,medium,morning,weekday,rainy,rapido,yes,0,102,direct,77.57
SCV20004123,residential,office_area,8.20,33.10,low,night,weekday,clear,metro,no,0,286,direct,13.82
SCV20004124,college_area,office_area,8.72,35.00,medium,afternoon,weekday,cloudy,bus,yes,0,104,direct,36.26
SCV20004125,residential,commercial,9.09,65.90,medium,morning,weekday,clear,metro,yes,1,1401,multimodal,15.37
SCV20004126,college_area,metro_station,5.75,25.30,medium,afternoon,weekday,rainy,uber,no,0,108,direct,364.81
SCV20004127,residential,metro_station,5.12,55.80,medium,morning,weekday,clear,metro,yes,3,1340,multimodal,10.00
SCV20004128,commercial,residential,7.58,62.00,low,night,weekday,clear,metro,no,2,1197,multimodal,22.85
SCV20004129,airport,residential,23.32,64.80,low,night,weekday,clear,auto,no,0,92,direct,420.74
SCV20004130,commercial,residential,9.48,32.30,low,night,weekday,clear,uber,no,0,40,direct,407.06
SCV20004131,commercial,residential,9.05,35.40,low,evening,weekend,clear,ola,no,0,155,direct,322.23
SCV20004132,residential,commercial,4.69,22.30,low,night,weekday,cloudy,uber,no,0,108,direct,254.19
SCV20004133,metro_station,office_area,2.42,19.90,medium,evening,weekday,clear,uber,no,0,1,direct,182.53
SCV20004134,college_area,office_area,6.75,23.20,low,morning,weekday,clear,ola,no,0,83,direct,225.50
SCV20004135,residential,office_area,14.45,71.10,medium,afternoon,weekday,clear,bus,yes,1,489,multimodal,26.03
SCV20004136,college_area,commercial,7.46,31.60,medium,afternoon,weekday,clear,uber,yes,0,48,direct,439.24
SCV20004137,metro_station,commercial,1.58,21.60,medium,evening,weekday,clear,uber,no,0,91,direct,185.24
SCV20004138,college_area,office_area,8.74,45.20,medium,morning,weekday,clear,auto,yes,0,73,direct,236.52
SCV20004139,commercial,metro_station,6.46,30.90,medium,afternoon,weekday,clear,rapido,yes,0,0,direct,125.74
SCV20004140,commercial,office_area,5.84,31.70,medium,evening,weekday,clear,uber,yes,1,126,direct,399.32
SCV20004141,residential,metro_station,4.24,19.60,medium,morning,weekday,clear,uber,yes,1,64,direct,285.20
SCV20004142,airport,commercial,24.25,99.20,low,night,weekend,clear,metro,no,1,1083,multimodal,33.73
SCV20004143,commercial,office_area,7.79,80.40,high,evening,weekday,rainy,bus,yes,1,248,direct,57.10
SCV20004144,residential,office_area,4.78,48.70,low,morning,weekday,clear,bus,no,1,1310,multimodal,14.75
SCV20004145,college_area,commercial,8.72,63.70,low,morning,weekend,cloudy,bus,no,1,1433,multimodal,29.93
SCV20004146,commercial,residential,9.59,54.00,low,night,weekday,clear,metro,no,2,1280,multimodal,24.84
SCV20004147,residential,office_area,9.12,26.80,low,night,weekday,clear,uber,no,0,110,direct,364.27
SCV20004148,airport,commercial,29.01,150.00,medium,evening,weekend,clear,rapido,no,2,1750,multimodal,440.43
SCV20004149,commercial,office_area,3.29,26.10,medium,evening,weekend,clear,metro,no,0,187,direct,14.80
SCV20004150,commercial,metro_station,4.65,8.90,low,night,weekend,clear,uber,no,0,68,direct,211.14
SCV20004151,airport,commercial,27.05,150.00,high,evening,weekday,clear,rapido,yes,0,113,direct,642.89
SCV20004152,college_area,residential,7.25,45.20,medium,evening,weekday,clear,bus,yes,0,198,direct,25.11
SCV20004153,residential,office_area,9.79,48.10,medium,morning,weekday,clear,uber,no,0,109,direct,468.06
SCV20004154,residential,office_area,8.56,81.30,high,evening,weekday,cloudy,ola,yes,0,94,direct,688.57
SCV20004155,residential,metro_station,6.89,68.80,medium,evening,weekday,cloudy,bus,yes,1,914,multimodal,28.03
SCV20004156,commercial,office_area,6.32,46.10,high,morning,weekday,cloudy,uber,yes,0,2,direct,552.66
SCV20004157,commercial,metro_station,7.07,31.90,medium,morning,weekday,clear,ola,yes,0,103,direct,315.25
SCV20004158,commercial,metro_station,3.56,18.60,medium,morning,weekday,clear,ola,yes,0,28,direct,189.75
SCV20004159,metro_station,commercial,4.01,72.40,low,afternoon,weekday,cloudy,metro,no,3,1753,multimodal,22.45
SCV20004160,metro_station,shopping_area,7.51,26.70,low,afternoon,weekday,clear,ola,no,0,154,direct,239.64
SCV20004161,residential,office_area,10.98,59.70,medium,evening,weekday,clear,metro,yes,0,188,direct,33.60
SCV20004162,residential,commercial,8.97,53.10,medium,evening,weekday,clear,uber,yes,0,80,direct,539.78
SCV20004163,airport,residential,25.13,79.30,medium,night,weekday,rainy,uber,yes,0,84,direct,1381.90
SCV20004164,airport,residential,19.17,51.10,low,night,weekday,clear,auto,no,0,55,direct,331.24
SCV20004165,commercial,office_area,3.38,22.60,medium,morning,weekday,clear,auto,yes,1,85,direct,142.66
SCV20004166,commercial,metro_station,3.83,18.20,medium,morning,weekday,clear,auto,yes,0,102,direct,127.88
SCV20004167,metro_station,residential,6.43,60.70,low,night,weekday,clear,metro,no,3,1806,multimodal,10.00
SCV20004168,college_area,metro_station,3.84,15.10,medium,morning,weekday,cloudy,ola,yes,0,56,direct,209.67
SCV20004169,residential,metro_station,2.51,20.70,medium,morning,weekday,clear,ola,yes,0,3,direct,186.38
SCV20004170,residential,shopping_area,5.82,24.90,medium,morning,weekend,rainy,rapido,no,1,212,direct,98.00
SCV20004171,airport,office_area,17.65,128.10,medium,evening,weekend,cloudy,metro,no,2,1530,multimodal,37.19
SCV20004172,residential,office_area,10.55,45.80,medium,morning,weekday,rainy,ola,yes,0,107,direct,493.18
